rownames,sex,age,educ,farm,hhsize,commune,lnhhexp,lnexp12m
3779,1,41,3,0,7,123,9.078186035,
3780,1,64,2,1,2,123,8.529484749,5.966146946
3781,1,67,2,1,6,123,10.57133293,9.722505569
3782,1,25,3,0,4,123,8.556129456,5.783825397
3783,1,68,0,1,3,123,8.719397545,
3784,1,38,3,1,4,123,8.973051071,0.693147182
3785,1,62,2,1,2,123,8.716752052,8.086410522
3786,1,61,3,1,2,124,8.825746536,6.47697258
3787,1,74,2,1,3,124,9.013938904,
3788,1,42,2,1,5,124,9.234718323,2.995732307
3789,1,38,3,1,5,124,9.177323341,3.401197433
3790,2,87,0,1,1,124,7.219777584,5.272999763
3791,1,68,3,1,4,124,9.137230873,8.364042282
3792,1,33,3,1,6,124,9.627836227,2.302585125
3793,1,46,3,1,5,124,9.216777802,4.867534637
3794,1,49,3,1,6,124,9.240492821,4.867534637
3795,2,52,2,1,3,124,8.776409149,4.941642284
3796,1,32,4,1,4,124,8.620023727,4.867534637
3797,1,41,4,1,5,124,9.480737686,
3798,2,55,2,1,5,124,9.180001259,2.484906673
3799,2,73,2,1,2,124,8.875834465,
3800,1,47,2,1,5,124,9.568073273,3.637586117
3801,2,45,2,1,2,124,9.032874107,
3802,1,30,4,1,4,124,8.931773186,
3803,1,39,3,1,6,124,9.523179054,
3804,2,31,3,1,5,124,8.808261871,6.175867081
3805,1,64,4,0,3,124,9.356284142,6.214608192
3806,1,34,4,1,5,124,8.978720665,5.075173855
3807,2,33,2,1,4,124,8.477581024,5.416100502
3808,2,68,2,1,4,124,8.788822174,7.997999191
3809,1,46,3,1,8,124,9.532454491,5.981414318
3810,1,63,3,1,4,124,8.917758942,5.616771221
3811,1,62,2,1,3,124,9.198184967,4.219507694
3812,2,61,2,1,4,124,9.143387794,
3813,1,51,3,1,6,124,9.247024536,5.416100502
3814,1,62,2,1,2,124,8.228813171,
3815,1,59,3,1,8,124,9.54092598,2.302585125
3816,2,60,6,1,2,125,8.979342461,5.049856186
3817,1,30,3,1,7,125,9.056591034,6.436150551
3818,1,46,3,1,6,125,9.205601692,3.33220458
3819,2,63,2,0,4,125,9.571733475,6.606650352
3820,1,63,2,1,2,125,9.224420547,7.863266945
3821,1,47,2,1,5,125,9.104459763,3.258096457
3822,1,42,5,0,5,125,9.375589371,6.202535629
3823,1,40,5,0,5,125,9.933028221,6.26339817
3824,2,29,2,1,2,125,8.475409508,2.708050251
3825,2,43,2,1,2,125,8.255209923,
3826,1,66,4,1,3,125,8.941534042,
3827,1,68,2,1,5,125,9.062102318,5.272999763
3828,1,40,4,1,5,125,9.21701622,5.783825397
3829,1,62,2,1,2,125,8.740243912,6.47697258
3830,2,57,2,1,6,125,9.704237938,2.708050251
3831,1,67,3,0,5,125,9.095329285,4.867534637
3832,2,75,0,1,6,125,9.201452255,2.708050251
3833,1,85,0,0,6,125,9.573741913,6.483107567
3834,2,64,2,1,3,125,8.706598282,8.448057175
3835,1,62,4,1,7,125,9.291545868,7.525640011
3836,2,68,0,0,1,125,8.774878502,
3837,1,43,7,1,4,125,9.422577858,3.258096457
3838,1,47,4,1,9,125,9.516080856,5.966146946
3839,2,73,0,1,7,125,9.802142143,
3840,1,81,0,1,2,125,8.582540512,7.811973572
3841,2,72,0,1,1,125,8.448531151,6.253829002
3842,2,48,0,0,5,125,8.578566551,
3843,1,41,5,0,5,125,10.24953079,5.283203602
3844,1,70,2,1,2,125,8.858906746,6.659294128
3845,1,70,3,1,2,125,8.864297867,9.674074173
3846,1,73,2,1,3,125,9.423983574,
3847,2,34,5,0,3,125,8.535618782,
3848,1,39,3,1,6,126,9.297670364,5.783825397
3849,1,80,2,0,2,126,7.983791828,4.867534637
3850,1,43,2,1,6,126,8.859304428,4.867534637
3851,1,51,2,1,6,126,8.834401131,6.946976185
3852,1,72,0,0,5,126,8.704826355,1.609437943
3853,2,33,7,0,4,126,9.413066864,5.940171242
3854,1,57,2,1,2,126,8.24479866,4.867534637
3855,1,35,5,0,4,126,9.544356346,5.843544483
3856,2,38,9,1,6,126,9.602509499,6.47697258
3857,1,63,0,1,8,126,8.955615044,5.272999763
3858,1,51,2,1,14,126,9.621189117,3.912023067
3859,2,65,0,1,6,126,9.000024796,5.783825397
3860,1,67,2,1,7,126,9.465232849,1.609437943
3861,1,30,3,1,4,126,8.428197861,
3862,1,34,2,1,4,126,8.522736549,
3863,1,39,3,1,4,126,8.611926079,
3864,1,42,2,1,8,126,9.728804588,6.413458824
3865,2,48,2,1,6,126,8.686891556,4.787491798
3866,1,33,2,1,7,126,9.155056953,0.693147182
3867,1,55,5,1,6,126,9.429924011,6.120297432
3868,1,49,5,1,6,126,8.799925804,6.47697258
3869,1,42,2,1,8,126,9.064510345,5.049856186
3870,2,36,2,1,3,126,8.042769432,
3871,2,59,2,1,3,126,8.986651421,6.253829002
3872,2,81,2,1,3,126,8.56056881,7.608374596
3873,2,36,4,1,4,126,8.424161911,
3874,1,32,4,1,6,126,9.188784599,6.962243557
3875,2,60,3,1,3,126,8.181685448,
3876,2,62,2,1,2,126,8.696907043,6.120297432
3877,1,35,2,1,5,126,8.787602425,5.56068182
3878,1,44,3,1,10,126,9.504581451,7.556950569
3879,1,27,2,1,5,126,8.367183685,5.272999763
3880,2,29,4,1,3,127,8.171952248,
3881,2,35,2,1,2,127,8.384456635,6.077642441
3882,2,43,2,0,6,127,9.756513596,6.393590927
3883,2,55,0,1,1,127,7.944335461,
3884,2,48,2,1,3,127,8.968172073,7.837948799
3885,1,33,4,1,4,127,9.368186951,7.593877792
3886,2,79,0,1,1,127,6.965245724,6.813444614
3887,1,71,3,1,9,127,10.49884129,7.935587406
3888,1,39,2,1,3,127,8.978522301,6.708084106
3889,2,76,2,1,1,127,7.57951498,6.253829002
3890,2,55,2,1,5,127,9.315436363,7.44600153
3891,2,39,6,1,3,127,8.986506462,7.699842453
3892,1,71,2,1,1,127,7.571600437,4.174387455
3893,2,54,2,1,5,127,9.66108799,8.101981163
3894,1,37,2,1,5,127,8.845484734,5.966146946
3895,1,35,4,0,5,127,9.295841217,7.971085548
3896,2,77,0,1,6,127,9.197361946,6.86589098
3897,1,29,6,0,4,127,9.563010216,7.303170204
3898,1,30,2,1,6,127,9.284772873,6.126869202
3899,1,34,4,1,5,127,9.252516747,4.553876877
3900,2,55,2,1,1,127,7.274574757,4.867534637
3901,1,38,3,1,7,127,9.599853516,
3902,1,38,3,0,5,127,9.357839584,5.998936653
3903,1,29,4,0,4,127,9.738339424,5.272999763
3904,2,28,3,0,6,127,9.387252808,8.364042282
3905,2,66,0,1,4,127,8.908664703,7.506591797
3906,1,34,4,1,3,127,8.82485199,6.326149464
3907,2,72,3,1,5,127,9.640940666,9.471088409
3908,2,52,2,0,2,127,7.624536991,
3909,2,51,3,0,5,127,9.574905396,8.227910042
3910,2,34,2,1,2,127,8.28408432,3.951243639
3911,2,52,2,1,2,127,8.285196304,7.170119762
3912,1,52,4,1,8,128,9.607959747,6.572282314
3913,1,35,4,1,4,128,9.395373344,7.575584888
3914,1,67,3,1,5,128,9.292327881,
3915,1,70,2,0,5,128,9.096516609,
3916,1,50,4,1,6,128,9.610108376,
3917,1,43,3,1,6,128,9.636163712,6.739336491
3918,1,33,3,1,2,128,8.868711472,
3919,1,35,4,1,5,128,9.307198524,
3920,1,59,2,1,2,128,8.490491867,
3921,1,59,2,1,3,128,9.360850334,6.291569233
3922,1,44,2,1,5,128,9.119926453,
3923,1,70,2,0,7,128,9.660463333,5.789960384
3924,1,50,2,1,3,128,8.832349777,
3925,1,63,2,1,7,128,9.328665733,4.64439106
3926,1,48,2,1,5,128,9.185898781,
3927,2,51,2,1,1,128,8.605459213,
3928,1,55,2,1,5,128,9.577736855,
3929,1,34,4,1,5,128,9.272233009,6.47697258
3930,1,51,2,1,8,128,9.337385178,2.708050251
3931,1,34,4,1,8,128,9.712287903,5.56068182
3932,1,58,3,1,5,128,8.848696709,
3933,1,63,3,1,3,128,8.806035042,5.56068182
3934,1,85,0,1,8,128,9.520882607,6.659294128
3935,1,65,2,0,5,128,9.007032394,6.253829002
3936,1,58,2,1,3,128,8.80665493,
3937,1,36,4,1,5,128,9.203507423,5.049856186
3938,2,47,2,1,2,128,8.770942688,7.007600784
3939,1,65,2,1,5,128,9.039632797,4.787491798
3940,2,73,2,1,4,128,9.002372742,5.272999763
3941,1,63,0,1,3,128,8.840688705,
3942,1,61,0,1,3,129,8.059831619,
3943,2,52,0,1,1,129,7.162814617,
3944,2,45,0,1,6,129,8.400032043,
3945,2,45,0,1,3,129,7.652914524,
3946,1,26,2,1,4,129,8.023377419,
3947,1,58,0,1,4,129,8.161171913,
3948,1,27,0,1,7,129,8.079978943,
3949,1,25,0,1,5,129,7.98217392,
3950,1,44,2,1,4,129,8.284199715,
3951,1,78,0,1,2,129,7.691256523,
3952,2,58,0,0,3,129,7.703157902,
3953,1,65,0,1,7,129,8.342088699,
3954,1,37,0,1,6,129,7.842031479,
3955,1,72,0,1,2,129,7.772873402,
3956,1,38,2,1,8,129,8.253984451,
3957,1,42,0,1,8,129,8.925208092,4.867534637
3958,1,65,0,1,8,129,8.674583435,5.966146946
3959,1,33,0,1,6,129,8.424322128,6.47697258
3960,1,43,2,1,7,129,8.688925743,
3961,1,33,2,1,4,129,7.875859261,
3962,1,38,0,1,4,129,8.24048996,
3963,2,65,0,1,1,129,7.378271103,
3964,1,37,4,1,5,129,9.489084244,5.442417622
3965,1,73,0,1,2,129,7.639016628,
3966,1,40,0,1,7,129,8.445892334,
3967,2,44,0,1,6,129,8.44682312,
3968,1,48,0,1,4,129,8.4861269,
3969,1,49,3,1,5,129,8.534769058,
3970,1,41,2,1,5,129,8.838003159,
3971,1,39,2,1,3,129,7.97114563,
3972,1,65,0,1,2,129,7.140924931,
3973,1,43,0,1,6,129,8.198750496,
3974,1,42,3,1,6,130,9.553474426,10.38961029
3975,1,33,4,0,5,130,9.067599297,
3976,2,70,0,1,3,130,8.918480873,5.049856186
3977,1,44,4,0,7,130,10.09400177,7.575584888
3978,1,63,4,0,7,130,10.4479332,4.553876877
3979,1,68,2,1,3,130,8.649494171,
3980,1,42,5,1,4,130,9.181805611,
3981,1,44,2,0,4,130,9.891197205,6.543911934
3982,1,57,0,1,6,130,9.871908188,4.867534637
3983,1,28,3,1,4,130,8.741185188,4.521788597
3984,2,46,2,1,7,130,9.616584778,5.783825397
3985,1,48,2,1,7,130,9.576720238,
3986,1,36,9,0,6,130,9.704230309,6.591673851
3987,1,69,2,1,4,130,9.470805168,
3988,1,52,3,1,4,130,9.699220657,6.142037392
3989,1,53,3,0,5,130,9.839888573,3.80666256
3990,1,31,3,1,6,130,9.178872108,7.170119762
3991,2,78,0,1,1,130,8.129525185,5.049856186
3992,1,43,5,1,5,130,9.22675705,
3993,1,35,7,0,4,130,9.48323822,8.603370667
3994,1,34,6,0,5,130,9.168294907,4.356709003
3995,2,68,2,1,5,130,8.84558773,5.783825397
3996,1,44,9,0,4,130,9.660058022,6.118097305
3997,1,30,4,0,5,130,8.860043526,6.659294128
3998,1,62,4,1,4,130,9.479622841,7.258412361
3999,1,33,7,0,4,130,9.180640221,5.934894085
4000,2,57,0,1,4,130,9.069589615,4.867534637
4001,1,37,2,1,5,130,9.245416641,
4002,2,61,2,1,2,130,8.414478302,5.049856186
4003,1,72,5,1,3,130,9.051402092,6.572282314
4004,1,32,4,1,4,130,8.950829506,
4005,1,68,2,1,5,130,9.356719971,4.867534637
4006,1,41,6,1,6,131,9.861012459,9.407221794
4007,1,31,5,1,4,131,8.922529221,2.708050251
4008,1,43,3,1,6,131,9.148801804,5.720311642
4009,1,33,3,1,4,131,8.580095291,6.30261898
4010,1,41,3,1,3,131,9.225869179,5.828945637
4011,1,74,2,1,4,131,8.515536308,8.086410522
4012,1,57,6,0,6,131,9.716148376,6.882437706
4013,1,45,3,1,6,131,9.429145813,6.813444614
4014,1,32,3,1,4,131,9.159231186,6.120297432
4015,1,39,5,1,5,131,9.972057343,5.720311642
4016,1,36,3,1,6,131,8.896089554,5.429345608
4017,2,63,2,1,4,131,8.762664795,6.813444614
4018,2,64,0,1,1,131,7.332021713,5.56068182
4019,1,35,5,1,4,131,9.290610313,5.141663551
4020,1,64,2,1,4,131,9.112348557,4.762174129
4021,1,48,3,1,4,131,9.287244797,6.371612072
4022,1,70,3,1,7,131,9.237957954,5.272999763
4023,1,36,4,1,6,131,9.398010254,5.56068182
4024,1,46,4,1,4,131,9.402986526,6.47697258
4025,1,47,4,1,8,131,8.997249603,
4026,1,73,2,1,5,131,8.506682396,8.492285728
4027,2,56,3,1,1,131,7.740735054,
4028,1,61,4,1,4,131,9.057322502,4.174387455
4029,2,55,2,1,6,131,8.214694023,5.897153854
4030,1,60,3,1,2,131,8.900558472,6.813444614
4031,1,41,3,1,6,131,9.286679268,3.258096457
4032,1,61,3,1,4,131,9.178341866,6.253829002
4033,1,46,5,1,3,131,9.012373924,5.56068182
4034,1,64,2,1,6,131,8.98645401,5.398162842
4035,1,38,3,1,7,131,9.517154694,7.272398472
4036,1,86,2,1,3,132,8.991613388,6.253829002
4037,1,54,2,1,4,132,8.920018196,7.688913345
4038,2,60,0,0,4,132,9.131897926,
4039,1,46,2,1,6,132,9.371180534,8.745284081
4040,2,75,0,1,1,132,7.865453243,5.966146946
4041,2,64,0,0,4,132,9.284763336,7.757906437
4042,1,41,7,0,5,132,9.682806015,3.784189701
4043,2,42,2,0,5,132,9.450294495,5.95583725
4044,2,59,3,0,4,132,9.024614334,8.268732071
4045,1,66,2,0,6,132,9.351256371,7.440146446
4046,1,50,3,1,4,132,9.118958473,6.823286057
4047,2,76,2,1,2,132,8.229487419,4.867534637
4048,1,58,5,1,4,132,9.754805565,5.966146946
4049,1,35,4,0,5,132,9.369872093,6.946976185
4050,1,34,7,0,5,132,9.351394653,4.356709003
4051,1,51,3,0,5,132,9.324160576,8.42288208
4052,1,63,3,1,6,132,9.581156731,
4053,1,41,2,1,6,132,9.626508713,5.308267593
4054,1,68,2,1,4,132,9.040173531,7.118826389
4055,1,33,3,1,4,132,8.864652634,5.272999763
4056,1,35,4,1,6,132,9.152080536,6.192362309
4057,1,43,2,1,6,132,9.279971123,5.932245255
4058,1,39,3,1,9,132,9.55731678,5.743003368
4059,1,48,3,1,4,132,9.019100189,
4060,2,46,6,1,6,132,9.285942078,8.60703373
4061,2,71,0,0,5,132,9.361233711,7.475905895
4062,1,66,4,0,7,132,9.820753098,6.366470337
4063,1,41,3,1,5,132,9.298062325,7.912056923
4064,1,38,3,1,6,132,9.52705574,5.337538242
4065,1,78,2,1,2,132,8.233782768,7.534762859
4066,2,66,2,1,6,132,9.347599983,7.811973572
4067,1,35,4,1,6,132,9.94690609,10.23063087
4068,1,46,2,1,7,133,9.501195908,6.659294128
4069,1,37,2,1,4,133,8.76462841,3.258096457
4070,1,32,7,1,4,133,9.338999748,
4071,1,46,3,1,9,133,9.645316124,6.659294128
4072,1,65,2,1,6,133,9.016736984,7.700747967
4073,1,52,2,0,5,133,9.028136253,5.860786438
4074,2,47,2,1,3,133,9.428965569,8.268732071
4075,1,33,2,1,6,133,8.805612564,
4076,1,53,2,1,7,133,9.483986855,3.951243639
4077,1,43,3,1,8,133,9.733222961,8.994668961
4078,1,39,4,0,5,133,9.865030289,8.350193977
4079,1,34,3,1,5,133,9.303103447,
4080,1,54,3,1,5,133,9.237809181,6.326149464
4081,1,71,4,1,5,133,9.207042694,1.791759491
4082,1,35,2,0,5,133,9.333138466,8.252966881
4083,2,37,6,1,5,133,9.228557587,6.253829002
4084,2,33,3,1,4,133,8.867181778,4.762174129
4085,1,60,2,1,5,133,9.197432518,6.393590927
4086,1,39,5,0,5,133,9.147057533,6.659294128
4087,1,50,0,1,6,133,9.063728333,7.097548962
4088,2,56,6,0,8,133,10.04604912,5.049856186
4089,1,48,3,0,7,133,9.48056221,
4090,1,40,7,0,4,133,9.765138626,7.170119762
4091,1,50,3,0,6,133,9.884090424,7.534762859
4092,1,28,3,1,4,133,9.093979836,6.492239952
4093,2,39,2,0,4,133,9.5427351,7.064759254
4094,1,53,3,0,6,133,9.6570158,8.185350418
4095,1,34,2,1,5,133,9.250621796,
4096,1,60,3,1,6,133,9.663790703,8.301521301
4097,2,76,0,1,1,133,7.803422928,
4098,2,61,0,1,7,133,9.441408157,
4099,1,45,6,0,4,133,10.04552364,3.258096457
4100,1,43,4,1,5,134,9.994720459,8.961878777
4101,1,42,6,1,4,134,9.279006004,6.47697258
4102,1,42,5,0,5,134,9.753356934,
4103,2,62,2,1,8,134,9.37974453,8.568836212
4104,1,36,4,0,5,134,9.580729485,
4105,1,65,3,0,3,134,9.13523674,7.688913345
4106,2,47,2,1,2,134,8.562908173,
4107,2,66,0,1,1,134,7.822490215,7.863266945
4108,1,45,3,1,5,134,9.625290871,
4109,1,49,3,1,4,134,9.367200851,7.265429497
4110,1,52,2,1,6,134,9.021250725,7.757906437
4111,2,27,3,0,4,134,8.914701462,7.432483673
4112,1,60,3,1,3,134,9.067856789,6.652863026
4113,1,51,3,0,4,134,9.269680977,5.609471798
4114,2,77,0,0,5,134,9.343801498,8.628734589
4115,1,35,2,1,4,134,8.868606567,6.876264572
4116,2,67,2,1,2,134,8.475178719,
4117,1,43,2,1,6,134,9.059293747,7.362010479
4118,2,63,2,1,7,134,9.485600471,8.408493996
4119,1,46,2,0,8,134,9.405417442,6.371612072
4120,2,56,3,1,1,134,7.931337357,5.455321312
4121,2,34,2,1,3,134,9.144532204,4.174387455
4122,2,72,2,1,7,134,10.23391247,9.814929962
4123,1,52,3,1,7,134,9.894999504,6.643789768
4124,2,77,0,1,1,134,6.818341732,6.813444614
4125,1,71,3,1,3,134,8.736183167,8.34877491
4126,1,49,0,1,5,134,8.361639977,3.258096457
4127,1,31,2,0,2,134,8.359148979,5.111987591
4128,1,31,3,1,3,134,8.680392265,
4129,1,63,2,1,2,134,8.657203674,7.432483673
4130,2,70,2,1,1,134,8.29313755,7.125283241
4131,1,41,6,0,4,134,9.55588913,4.867534637
4132,2,37,2,1,4,135,8.387950897,7.588829994
4133,1,49,0,1,5,135,8.521871567,6.762729645
4134,2,54,0,1,4,135,8.607879639,6.902742863
4135,1,55,0,1,4,135,8.917157173,7.352441311
4136,1,36,2,1,5,135,8.623707771,6.202535629
4137,1,44,0,1,5,135,8.507439613,7.007600784
4138,1,37,3,1,9,135,9.023600578,6.120297432
4139,1,40,0,1,6,135,8.56398201,7.534762859
4140,1,46,0,1,4,135,8.673988342,7.492760181
4141,1,63,0,1,6,135,9.015473366,7.08673811
4142,1,37,3,1,8,135,9.500343323,6.946976185
4143,1,27,0,1,5,135,8.372286797,5.129898548
4144,1,45,2,1,4,135,8.488565445,6.246106625
4145,1,31,2,1,8,135,8.745886803,7.393262863
4146,1,29,2,1,5,135,8.486276627,6.253829002
4147,1,27,4,0,5,135,9.674628258,8.130353928
4148,2,63,0,1,6,135,8.916742325,6.535241127
4149,1,47,6,1,9,135,8.981366158,7.180069923
4150,1,27,2,1,3,135,8.408748627,7.522941113
4151,1,30,2,0,6,135,8.809145927,7.149916649
4152,1,32,0,1,6,135,8.300683022,7.162397385
4153,1,29,0,1,5,135,9.029130936,7.554858685
4154,1,36,3,0,5,135,8.647332191,7.343426228
4155,1,31,2,1,5,135,8.719856262,6.825459957
4156,1,49,2,1,6,135,9.008229256,8.14467907
4157,1,39,0,1,3,135,7.954866409,5.998936653
4158,1,63,0,1,5,135,8.238324165,4.174387455
4159,2,43,2,1,8,135,8.048675537,6.30261898
4160,1,66,0,1,4,135,8.65046978,4.867534637
4161,1,46,2,1,4,135,8.439901352,4.867534637
4162,1,75,6,0,4,136,9.537770271,8.674197197
4163,1,55,7,1,9,136,9.888367653,7.144407272
4164,2,68,0,0,3,136,8.508803368,5.966146946
4165,1,42,7,0,2,136,9.406482697,
4166,1,53,2,0,4,136,8.854717255,9.006018639
4167,1,55,3,1,7,136,9.54738903,5.56068182
4168,2,45,5,0,5,136,9.372670174,4.43081665
4169,1,47,2,0,8,136,9.492659569,5.783825397
4170,1,44,3,0,8,136,9.935569763,7.305188179
4171,2,45,2,0,5,136,9.153604507,4.521788597
4172,2,94,3,0,4,136,9.586158752,9.116029739
4173,1,52,2,0,7,136,9.749245644,3.663561583
4174,2,70,2,1,6,136,9.29711628,
4175,1,53,2,0,7,136,9.605668068,8.795431137
4176,1,43,3,1,6,136,9.506694794,8.086410522
4177,1,42,4,1,7,136,9.733602524,6.946976185
4178,2,45,3,0,9,136,9.707773209,8.130942345
4179,1,48,3,0,9,136,9.707911491,7.335633755
4180,1,86,2,0,4,136,9.243577003,8.27537632
4181,1,51,3,0,2,136,8.531619072,4.356709003
4182,1,58,2,0,7,136,9.230981827,
4183,1,48,4,1,5,136,9.560002327,4.867534637
4184,1,55,3,0,6,136,9.81175518,7.200424671
4185,2,51,3,0,5,136,9.739265442,9.24956131
4186,1,77,2,0,3,136,8.422336578,
4187,1,68,0,1,8,136,9.842106819,9.133027077
4188,1,44,4,1,6,136,10.23804855,
4189,2,37,4,0,4,136,10.24502563,
4190,1,44,3,0,5,136,9.420200348,
4191,1,55,3,1,4,136,9.15722084,3.663561583
4192,1,58,4,1,7,136,10.11293793,7.352441311
4193,2,61,0,1,1,136,7.759170055,8.268732071
4194,1,59,2,0,2,137,8.494085312,6.253829002
4195,1,51,3,0,6,137,9.895960808,4.962844849
4196,2,37,2,0,5,137,10.48922062,8.556413651
4197,2,51,2,1,6,137,9.18235302,5.129898548
4198,1,65,2,0,8,137,9.836429596,6.371612072
4199,1,49,6,0,5,137,10.54899883,
4200,1,70,2,1,3,137,8.648588181,6.349139214
4201,1,38,3,0,1,137,8.066139221,
4202,1,66,4,0,2,137,8.791834831,
4203,1,41,2,0,5,137,9.522927284,7.757906437
4204,2,61,2,0,1,137,7.636863708,5.272999763
4205,1,37,4,0,6,137,10.07394791,4.867534637
4206,2,76,3,1,1,137,8.194392204,7.352441311
4207,1,69,2,1,3,137,8.694058418,
4208,1,48,5,1,5,137,9.777767181,6.55393362
4209,2,51,3,0,1,137,8.496788979,7.863266945
4210,1,75,0,1,1,137,7.764282703,
4211,2,47,0,1,6,137,8.781119347,4.174387455
4212,1,61,2,1,3,137,8.3340168,
4213,1,43,0,1,11,137,9.109119415,5.723585129
4214,2,26,0,1,5,137,8.458699226,
4215,2,26,2,0,4,137,8.227869034,
4216,1,43,2,1,9,137,8.891845703,
4217,2,62,0,1,5,137,8.733412743,5.049856186
4218,2,53,2,1,11,137,9.197818756,6.572282314
4219,1,68,0,0,10,137,9.246074677,5.56068182
4220,1,33,2,0,5,137,8.323493958,4.867534637
4221,1,58,0,1,5,137,8.687544823,6.47697258
4222,2,53,0,1,7,137,8.77016449,8.086410522
4223,1,56,2,1,11,137,9.513520241,4.64439106
4224,1,45,0,0,5,137,8.667435646,4.64439106
4225,1,28,2,1,6,137,8.294821739,5.56068182
4226,1,39,2,0,4,138,9.504653931,8.847215652
4227,2,71,2,1,1,138,8.093946457,5.56068182
4228,1,31,2,0,4,138,9.067008972,6.405228615
4229,1,32,2,0,4,138,9.174251556,5.783825397
4230,1,65,2,0,2,138,8.507334709,6.659294128
4231,1,65,6,1,2,138,8.766729355,
4232,1,29,2,0,4,138,9.462059975,
4233,1,57,4,1,6,138,9.957064629,7.10742569
4234,1,44,4,0,5,138,10.31817627,7.863266945
4235,1,31,3,0,4,138,10.63508415,9.437077522
4236,1,48,3,0,6,138,9.784545898,6.456769466
4237,1,57,3,0,5,138,9.87539196,6.371612072
4238,1,79,2,1,3,138,9.385243416,8.756210327
4239,2,50,2,1,3,138,9.669540405,6.47697258
4240,2,74,2,1,3,138,10.47654057,7.170119762
4241,1,55,4,1,5,138,9.845449448,7.309881687
4242,1,32,2,1,5,138,9.499872208,8.961878777
4243,1,49,6,0,6,138,10.07384777,7.064759254
4244,2,45,3,1,3,138,8.852231026,6.841615677
4245,1,77,2,1,2,138,8.788190842,6.608000755
4246,1,70,3,1,7,138,10.09781837,7.981049538
4247,1,50,3,1,4,138,9.635696411,6.47697258
4248,2,78,2,1,6,138,9.875377655,7.625595093
4249,1,51,4,0,6,138,9.628882408,5.337538242
4250,2,48,3,0,3,138,9.617365837,6.813444614
4251,1,46,2,0,8,138,10.078372,8.70051384
4252,2,49,3,0,5,138,10.23242092,7.582229137
4253,2,45,3,1,7,138,10.13451099,6.120297432
4254,1,66,3,0,6,138,9.662921906,7.170119762
4255,1,44,3,1,5,138,9.755381584,7.757906437
4256,1,42,6,1,7,139,9.458601952,7.412160397
4257,1,43,2,1,5,139,9.229219437,7.25488472
4258,2,33,2,1,6,139,9.405000687,7.506591797
4259,1,40,4,1,6,139,9.463545799,
4260,2,66,2,1,3,139,9.006326675,8.045588493
4261,2,47,2,1,5,139,9.249652863,7.958576679
4262,1,48,2,1,7,139,9.593402863,7.863266945
4263,1,64,2,1,6,139,8.421581268,6.484635353
4264,2,57,2,0,3,139,8.789404869,7.030857563
4265,1,34,2,1,5,139,8.705536842,7.106606007
4266,1,72,2,1,1,139,9.329615593,
4267,2,43,2,1,5,139,9.548211098,7.756623268
4268,1,24,2,1,5,139,9.242694855,6.30261898
4269,1,55,2,1,8,139,9.554797173,7.555904865
4270,1,44,6,0,6,139,10.20998573,7.042286396
4271,1,48,2,1,8,139,9.534567833,5.823045731
4272,1,60,2,1,5,139,9.514673233,5.897153854
4273,1,58,3,1,6,139,9.635333061,6.30261898
4274,1,63,2,1,3,139,9.433372498,8.754318237
4275,1,60,2,1,9,139,9.704864502,8.752581596
4276,1,50,3,1,9,139,9.807592392,8.494947433
4277,1,46,2,1,6,139,9.706065178,8.420021057
4278,1,63,2,1,8,139,9.793822289,8.301521301
4279,1,61,2,1,6,139,9.410171509,7.620705128
4280,1,53,2,1,4,139,9.249710083,8.125631332
4281,1,39,2,1,7,139,9.179039001,6.202535629
4282,1,55,0,1,5,139,9.144487381,6.120297432
4283,1,46,3,1,8,139,9.538854599,7.69074297
4284,2,57,2,1,4,139,9.632538795,9.365718842
4285,1,30,2,1,4,139,9.027169228,8.34877491
4286,1,28,4,1,5,139,9.221313477,5.398162842
4287,1,34,2,1,6,139,9.3273592,6.754603863
4288,1,47,0,1,5,140,8.118772507,
4289,1,26,2,1,5,140,8.27888298,
4290,2,51,2,1,5,140,8.246050835,
4291,1,48,2,1,8,140,8.392212868,5.56068182
4292,1,73,0,1,3,140,8.056535721,
4293,1,54,0,1,2,140,7.581646442,
4294,1,32,2,1,4,140,8.306604385,
4295,1,46,0,1,6,140,8.260011673,
4296,1,50,0,1,9,140,8.477521896,
4297,1,57,0,1,4,140,8.240416527,
4298,1,62,2,1,6,140,8.631926537,
4299,1,37,0,1,3,140,8.113897324,
4300,1,41,6,1,7,140,9.410946846,5.720311642
4301,1,33,0,1,5,140,8.368479729,
4302,1,35,2,1,7,140,8.577121735,5.272999763
4303,1,33,2,1,7,140,8.51799202,4.962844849
4304,2,69,0,1,11,140,8.873505592,
4305,1,34,2,1,7,140,8.551876068,4.595119953
4306,1,52,3,1,7,140,9.465606689,
4307,1,35,3,1,8,140,8.463307381,
4308,1,43,0,1,6,140,7.775424957,
4309,1,49,2,1,9,140,8.244114876,4.64439106
4310,1,61,2,1,10,140,9.724188805,5.129898548
4311,1,54,2,1,4,140,8.692638397,
4312,1,56,2,1,11,140,9.459011078,5.337538242
4313,1,25,2,1,3,140,7.56803894,3.258096457
4314,1,61,0,1,7,140,8.420158386,5.049856186
4315,1,40,0,1,8,140,8.4451437,
4316,2,45,0,1,6,140,8.119233131,
4317,1,42,2,1,6,140,8.254919052,
4318,1,36,4,1,6,141,9.112025261,
4319,1,27,3,1,3,141,8.637324333,6.946976185
4320,2,47,2,1,3,141,8.826210022,5.655992031
